lon,lat,name,amenity
-118.0995119,33.927792,Trinity School,school
-118.0517337,33.9914015,Trinity School,school
-117.1550328,32.7139404,New School of Architecture,school
-118.2944181,33.8261977,Two Hundred Twenty-Third Street School,school
-118.2667412,34.0636224,Union Elementary School,school
-115.487216,32.6775584,Calexico High School,school
-115.5344338,32.9828232,Union High School,school
-116.962246,33.7522424,Union High School,school
-119.1919152,34.2001489,Union High School District,school
-119.0701839,34.3565074,Santa Paula High School,school
-120.4647336,34.6364649,Lompoc Valley Middle School,school
-116.1431046,33.639882,John Kelley Elementary School,school
-119.6323068,34.4321161,Montecito Union Elementary School,school
-120.4414324,34.8622233,Orcutt Junior High School,school
-120.5654423,35.6383034,Union School,school
-116.6458527,33.2894816,United States Navy Survival Training School,school
-115.4472125,32.8047746,University of California Imperial Valley Fir,school
-117.6600547,34.0994543,Upland College,school
-118.129514,33.9927911,Vail High School,school
-118.0871783,33.9892993,Valencias Elementary School,school
-117.9053403,34.1016753,Valencia Elementary School,school
-117.867003,33.8769592,Valencia High School,school
-117.0208346,33.2365276,Valley Center Middle School,school
-118.475639,34.2008378,Valley School,school
-118.0203426,33.9361244,Valley View School,school
-117.9397861,34.1494512,Valley View Elementary School,school
-117.9647867,34.022789,Valley Vocational Center,school
-117.9167296,34.1088972,Valleydale Elementary School,school
-118.288706,33.8383922,Van Deene Elementary School,school
-117.9756204,34.0602876,J E Van Wig Elementary School,school
-118.4211933,34.2400033,Vena Elementary School,school
-119.1712201,36.3555057,Venice School,school
-119.0592705,34.3519104,,school
-115.3369299,32.7222739,Verde School,school
-117.3522678,34.1625093,Vermont Elementary School,school
-117.3750444,33.9452935,Victoria Elementary School,school
-118.2343534,33.8912954,Victory Park School,school
-117.9114515,34.0175116,Villacorta Elementary School,school
-118.3556351,34.2302815,Village Christian School,school
-119.1448286,36.0838414,Vincent School,school
-117.9283966,34.0750095,Vincent School,school
-118.3523017,34.2338925,Vinedale Elementary School,school
-117.9617311,34.0797314,Vineland Elementary School,school
-117.6229814,34.0842492,Vineyard Elementary School,school
-120.6546127,35.8246886,Vineyard School,school
-119.2622775,36.3299687,Visalia Exeter Junior Academy,school
-118.4040575,33.9585759,Visitation Elementary School,school
-117.2483688,33.2169805,Vista Christian School,school
-117.2378393,33.2008045,,school
-117.8558939,34.0077899,Del Paso High School,school
-117.24302,34.11773,Warm Springs Elementary School,school
-116.6427971,33.2742044,Warner Elementary School,school
-118.3250747,33.951403,Warren Lane Elementary School,school
-117.257716,33.2035685,Vista Innovation & Design Academy,school
-115.5430506,32.7925553,Washington School,school
-117.3831,33.934738,Washington Elementary School,school
-118.479066,34.0011788,Santa Monica Alternative School,school
-118.1139583,34.015568,Washington Elementary School,school
-119.293141,36.339884,Webster School,school
-118.0842353,34.0836205,Emma W Shuey Elementary School,school
-117.940897,34.0597322,Wescove Elementary School,school
-118.3714682,34.1722281,West Coast Seminary,school
-117.9361747,34.0852869,West Covina Christian School,school
-117.4642155,34.0850113,West Randall Elementary School,school
-119.5178999,36.0166187,West Side Union School,school
-118.0417338,34.0561213,Western Pilgrim School,school
-117.0372503,32.7139413,Western University,school
-120.1429244,36.399951,Westside School,school
-118.0278435,33.9641795,Whittier Christian High School,school
-117.197331,32.8037652,Whittier School,school
-117.1869855,32.8202468,Wiggin School,school
-118.0539557,33.9733462,Wiggins School,school
-119.4406716,35.4563491,Wildwood School,school
-118.2222937,33.9158489,Willard School,school
-118.0831241,34.0655657,Frances E Willard Elementary School,school
-119.545959,36.3438393,Willow Grove School,school
-119.3315051,36.3566172,Willow School,school
-117.9803428,34.0444548,Hacienda La Puenta Adult Education School,school
-117.9600644,34.0625098,Willowood School,school
-119.1805121,34.2054319,Wilson School,school
-119.7095797,34.4191641,Wilson School,school
-119.3773421,36.4952284,Wilson School,school
-118.133123,33.8647378,Wilson School,school
-117.8278416,34.6388784,Wilsonia Elementary School,school
-118.3145203,34.0583443,Wilton Place Elementary School,school
-118.3214615,33.8125166,Howard Wood Elementary School,school
-118.2953515,33.9375148,Woodcrest Elementary School,school
-118.1782853,33.9770638,Woodlawn Elementary School,school
-118.1167339,33.8850151,Woodruff Avenue School,school
-117.9042291,34.0758428,Workman Avenue Elementary School,school
-117.9475639,34.0214002,Workman Elementary School,school
-117.0897525,32.7175519,Millennial Tech Middle School,school
-118.9484305,34.0927848,Yerba Buena School,school
-118.1942393,34.1208419,Yorkdale Elementary School,school
-118.3345187,33.9061258,Yukon Intermediate School,school
-121.0910714,35.81413,Pleyto School,school
-119.590852,37.7487142,Yosemite School,school
-119.6415377,37.3435546,Gateway Christian School,school
-120.6846823,41.3965589,Delmorma School,school
-123.4222312,39.0543435,Mendocino County Community School,school
-121.8882914,38.0040881,,school
-121.9303814,36.6057288,David Avenue Kindergarten Center,school
-122.1850286,37.8836777,Santa Maria School,school
-121.58886,39.5093307,Sierra Avenue Elementary School,school
-117.1089195,32.6867193,Balboa Elementary School,school
-118.0828442,33.9061255,Saint John of God School,school
-118.3472977,33.9689023,Saint John Chrysotom School,school
-117.9781205,34.0488991,Saint Louis of France School,school
-117.2452086,32.8001806,Lutheran School,school
-117.7325565,34.0669549,Saint Madeline School,school
-118.2173607,34.044925,Second Street Elementary School,school
-121.6313751,40.998772,Albion School,school
-119.5648598,37.0310607,Auberry School,school
-120.9813344,39.1910062,Bear River School,school
-121.4302448,39.6393301,Berry Creek Elementary School,school
-120.5007551,38.7807386,Big Bend School,school
-122.4072407,41.624591,Big Springs Elementary School,school
-120.2093754,40.1074023,Bird Flat School,school
-122.9064123,40.5937574,Blanchard Flat School,school
-120.9682808,39.30795,Blue Tent School,school
-120.0026831,37.7279841,Bull Creek School,school
-123.4883764,40.8334705,Burnt Ranch School,school
-121.9691646,40.9959901,Bush Bar School,school
-120.6782636,38.732959,Camino Union School,school
-120.7621531,38.9304561,Canyon Creek School,school
-123.6228083,40.2415331,Casterlin School,school
-122.3168139,41.1429368,Castle Rock Elementary School,school
-121.9413857,40.7912663,Cedar Creek Elementary School,school
-119.3222618,37.2034863,Chawanakee School Number One,school
-119.3959631,37.1477252,Chawanakee School,school
-121.1699591,39.5287782,Clipper Mills School,school
-121.5271927,39.7304398,Concow Elementary School,school
-123.2544055,40.7372503,Cox Bar School,school
-122.5636351,41.7051427,Delphic Elementary School,school
-120.1321313,37.8171493,Elmore Temporary School,school
-121.398869,41.0457191,Fall River Junior and Senior High School,school
-120.6302194,39.7893425,Feather River Prep School,school
-120.8493804,38.8587897,Garden Valley School,school
-120.8610506,39.1751754,Gold Run School,school
-121.3260739,39.4365555,Hansonville School,school
-122.7049058,41.5805267,Highland School,school
-121.9080513,41.015991,Indian Springs Elementary School,school
-123.6097506,40.173479,Jewett School,school
-124.0525742,41.5562305,Margaret Keating Elementary School,school
-120.8243796,38.8174015,Kelsey School,school
-121.2663362,38.1429742,Lawrence Elementary School,school
-121.5119253,40.8301604,Lincoln School,school
-122.0180542,40.7543209,Mineral School,school
-119.0545543,36.6905032,Miramonte Elementary School,school
-123.7967314,41.2767909,Morek School,school
-122.0441653,40.685154,Morley School,school
-123.8506225,41.3426233,Pecwan Union School,school
-121.9086069,40.8862675,Pineland School,school
-120.9052309,39.9357256,Pioneer Elementary School,school
-121.1996787,39.2590598,Pleasant Valley Elementary School,school
-123.8595016,40.8776315,Redwood School,school
-120.6391165,40.3718399,Richmond Elementary School,school
-120.6921532,38.6457384,River School,school
-121.7469311,40.4418245,Rockland School,school
-121.2716284,39.4712773,Sharon Valley School,school
-119.0028843,36.6355033,Sierra Elementary School,school
-119.9185055,37.5257695,Bear Creek School,school
-119.9690649,37.5591016,Colorado School,school
-120.1326872,37.7463177,Greeley School,school
-122.7247517,41.7748607,Mono School,school
-123.5283676,40.4568096,Southern Trinity High School,school
-120.1938164,39.8090711,Summit School,school
-120.0115714,38.8560185,Tahoe Paradise Junior College,school
-123.5283944,41.5240125,Ti Bar School,school
-119.5126677,38.3596362,USMC Mountain Warfare School,school
-120.7596555,38.7512916,Union School,school
-123.5283676,40.455143,Van Duzen Elementary School,school
-121.4977573,40.7601598,Wilcox School,school
-122.4679578,41.8487371,Willow Creek Elementary School,school
-120.6127061,38.619628,Willow School,school
-121.5308258,41.9765429,Winema School,school
-116.9744684,33.7489092,Alessandro High School,school
-119.5267599,34.4011558,Aliso Elementary School,school
-118.1434042,34.1258414,Allendale Elementary School,school
-118.1869683,34.1286409,Annandale Elementary School,school
-118.1636828,34.1319523,Arroyo Seco School,school
-117.2386525,34.1397327,Barton Elementary School,school
-116.9705842,33.1753165,Bear Valley School,school
-117.2325413,34.148899,Belvedere Elementary School,school
-117.3572627,33.6841877,Castle Lake School,school
-118.1628495,34.1594511,Chandler Day School,school
-118.1617384,34.1705618,Cleveland Elementary School,school
-119.6195743,34.4244403,Crane Country Day School,school
-118.1992396,34.1386189,Dahlia Heights Elementary School,school
-117.3192043,33.4422503,De Luz Elementary School,school
-118.2897992,34.7191502,Del Sur School,school
-117.2467084,34.1461213,Del Vallejo Middle School,school
-117.2328189,34.1416771,Fairview School,school
-120.8318446,35.4433067,Fairview School,school
-116.9190761,34.0877729,Fallsvale Elementary School,school
-117.6995003,34.1252867,Girls Collegiate School,school
-117.8650613,34.1488961,Harding Academy,school
-117.2472639,34.1363995,Highland Avenue School,school
-117.2144848,34.1288998,Highland Pacific School,school
-119.7540275,34.4447198,Hope School,school
-118.4650852,35.6077311,Kern Valley High School,school
-119.7618042,34.4222513,Laguna Blanca School,school
-120.6665587,35.4906517,West Mall Alternative School,school
-116.9291179,33.7433217,,school
-116.7789118,33.1878182,Mesa Grande School,school
-120.0879249,34.7316504,Midland School,school
-118.1109056,34.5783232,Palmdale School,school
-117.0008615,33.3150342,Pauma Elementary School,school
-117.0005836,33.3153119,Pauma Valley School,school
-121.7811736,36.24626,Pfeiffer School,school
-120.3537684,35.334695,Pozo School,school
-117.8597832,34.1313967,Roosevelt School,school
-116.888633,33.9383488,Saint Boniface Indian School,school
-117.6995003,34.1300087,Scudder Oaks School,school
-121.6810995,36.1690726,Seaview School,school
-116.526315,33.796518,Smoke Tree School,school
-119.1378792,34.4366914,Summit Elementary School,school
-118.1384041,34.1352854,The Hardy School,school
-118.3100777,34.7035952,University of California Agricultural Field,school
-118.4664742,35.6093976,Woodrow W Wallace Elementary School,school
-117.8622834,34.1411186,Whitcomb Continuation High School,school
-116.8330765,33.7394651,Willow Brook School,school
-118.2375745,34.1555628,Woodrow Wilson Middle School,school
-120.2206634,37.8352317,Tenaya School,school
-121.3791321,39.6304418,Rockefeller School,school
-121.3824657,39.7271076,Rose School,school
-123.4186383,40.2723684,Hettenshaw School,school
-118.7648154,36.199114,Scicon County School,school
-121.1010838,41.2143337,Butte School,school
-120.9701297,39.9522427,Feather River Community College District,school
-121.5808056,39.7757171,Ponderosa Elementary School,school
-121.6209471,39.7602581,Saint Thomas More School,school
-121.579417,39.8048836,Ridgeview High School,school
-122.9464156,40.7395888,Trinity High School,school
-120.1946674,41.5137828,Union High School,school
-121.7488592,39.1596137,Steindorf School,school
-117.4342127,33.9225156,Sherman Indian Institute,school
-118.2017368,33.8752939,Starr King School,school
-122.4136318,37.7922489,Cathedral School for Boys,school
-122.4199709,37.7546523,Collegio De La Mission,school
-122.4071833,37.7931024,Nam Kue School,school
-122.4325428,37.7948868,Sarah Dix Hamlin School,school
-122.4274713,37.7882624,Binet Montessori School,school
-122.406507,37.790653,Notre Dame Des Victoires Grammar School,school
-122.4324714,37.7260424,San Francisco Community Alternative School,school
-122.4138597,37.7474303,Saint Anthony's School,school
-122.4246935,37.7952067,Saint Brigid School,school
-122.4188601,37.7938178,Spring Valley Elementary School,school
-122.4394159,37.7921513,Sterne School,school
-122.4676256,37.779405,Zion Lutheran School,school
-122.4080293,37.7935281,Chinese Central High School,school
-122.4094713,37.79554,Cumberland Chinese School,school
-122.4072092,37.7930713,Saint Mary's Chinese Day School,school
-122.4072039,37.7930242,Saint Mary's Chinese Language School,school
-122.4291781,37.7445232,Saint Pauls Primary School,school
-122.4104649,37.8013677,Saints Peter and Paul School,school
-122.4369159,37.7232648,Discovery Center School,school
-122.4338305,37.774995,Ida B Wells High School,school
-122.4333047,37.7927068,Newcomer High School,school
-122.4460825,37.7804851,Raoul Wallenberg Traditional High School,school
-122.4080266,37.79354,San Francisco Chinese Parent Committee School,school
-122.4483052,37.7096543,San Francisco Christian School,school
-122.4416384,37.7174317,San Francisco Junior Academy,school
-122.840419,38.6269938,Rio Lindo Academy,school
-122.2791435,38.6657381,Monticello Elementary School,school
-122.4394238,38.623239,Pope Valley Elementary School,school
-122.3622415,41.9712525,Fall Creek School,school
-122.4994669,41.8040312,Snowden School,school
-117.0997526,32.695608,Doyle Elementary School,school
-118.1814606,34.0466784,Anton Elementary,school
-122.5411243,40.5032058,Igo-Ono Elementary School,school
-119.0836415,35.3829799,Fruitvale School District,school
-120.9189818,37.648139,Peter Johansen High School,school
-121.0516045,37.7988161,Van Allen Elementary School,school
-121.559201,38.59588,California Highway Patrol Academy,school
-118.3308661,34.0511898,Queen Anne Elementary School,school
-120.873271,38.7543466,Gold Hill School,school
-123.867006,41.0206837,Green Point Elementary School,school
-123.8660521,41.3500545,Jack Norton School,school
-123.9447758,40.7262443,Kneeland Elementary School,school
-119.711532,36.8668942,Garfield School (Original),school
-121.76662,37.6785413,Del Valle Continuation High School,school
-121.788565,37.6749304,Granada High School,school
-121.7643976,37.6824301,Saint Michaels School,school
-120.5041193,41.2276729,South Fork Elementary School,school
-120.539512,41.4914543,Warner High School,school
-120.1109958,36.8799466,La Vina Elementary School,school
-121.6069172,39.7551617,Paradise Christian School,school
-121.3026796,39.9484554,Indian Jim Elementary School,school
-116.6127953,32.6103376,Potrero Elementary School,school
-117.9634009,34.5277706,Almondale Middle School,school
-117.9820125,34.5205485,Alpine Elementary School,school
-117.952845,34.558325,Antelope Elementary School,school
-117.8281194,34.6411005,Challenger Middle School,school
-117.838953,34.5869359,Lake Los Angeles Elementary School,school
-117.9822903,34.5194374,Mountain View School,school
-117.9525673,34.5608249,Sunset View School,school
-117.8086744,34.6158239,Vista San Gabriel School,school
-118.3281245,37.1524191,Palisade Glacier High School,school
-117.8831174,34.1350076,Citrus Union High School,school
-118.5992531,34.7344267,Pine Canyon School,school
-118.0084026,34.7188736,Roosevelt School,school
-118.2147924,33.836128,Dominguez School,school
-122.2472098,39.7593242,Seventh-day Adventist School,school
-121.8755122,37.6568758,Village High School,school
-121.4655225,39.4593319,Wyandotte School,school
-121.6096667,36.8593991,,school
-121.5546638,36.9480062,,school
-122.2333018,37.7574289,Saint Philip Neri School,school
-120.3429748,38.2643615,Hazel Fischer Elementary School,school
-122.0827409,37.647988,Good Shepherd Lutheran School,school
-122.0950064,37.6682399,Hayward Christian School,school
-122.0832965,37.7004859,Our Lady of Grace School,school
-122.0731515,37.7054578,Redwood Christian School,school
-122.0785741,37.6377106,Saint Bede School,school
-122.1639697,37.760921,Ernestine C. Reems Academy of Technology and Arts,school
-123.991449,40.8851292,Blue Lake Elementary School,school
-124.1478305,40.5884649,Christian Life Elementary School,school
-124.267606,40.5776319,Ferndale Elementary School,school
-124.141441,40.5773543,Fortuna Junior Academy,school
-124.2182795,40.6439955,Loleta Elementary School,school
-123.8700537,40.7604118,Maple Creek Elementary School,school
-124.0725604,40.8348506,Unitarian Elementary School,school
-123.9239285,40.3201403,Agnes J Johnson Elementary School,school
-124.1436711,40.7662388,Cutten Elementary School,school
-123.6764459,41.0501298,Hoopa Valley Elementary School,school
-123.6756124,41.0490187,Hoopa Valley High School,school
-123.8200346,40.237642,Miranda Junior High School,school
-124.1832595,40.8220319,Peninsula Union Elementary School,school
-123.8241968,40.1190332,Redway Elementary School,school
-124.1044924,40.5015236,Rio Dell Elementary School,school
-124.1031035,40.5015236,Rio Dell Primary School,school
-123.795596,40.4715287,Bridgeville Elementary School,school
-124.167839,40.783738,St. Bernard’s Academy,school
-124.157644,40.7825372,Trinity Lutheran School,school
-122.2927474,37.9627012,Calvary Christian Academy,school
-122.340804,37.9529794,Salesain High School,school
-121.9105498,40.6287666,Whitmore Elementary School,school
-122.3916751,40.5529287,Live Oak School,school
-121.4402585,41.0062743,Fall River Elementary School,school
-122.6352957,40.7084809,French Gulch-Whiskeytown Elementary School,school
-122.4538989,40.4751511,Happy Valley Primary School,school
-122.2691694,40.4529304,North State School,school
-122.023887,40.6851543,Oak Run Elementary School,school
-122.2985808,37.9768674,Bethel Christian Academy,school
-122.2963586,37.9802007,El Sobrante Christian School,school
-119.1092723,35.2646843,Old River School,school
-121.0752867,39.047274,Bear River High School,school
-120.9643884,39.1510069,Chicago Park Elementary School,school
-121.0663357,39.0504517,Cottage Hill Elementary School,school
-120.9905057,39.3712823,Grizzly Hill Elementary School,school
-120.9055016,39.3676732,Malakoff Elementary School,school
-121.1127268,39.0737846,Pleasant Ridge Elementary School,school
-122.7116899,41.0857013,Coffee Creek Elementary School,school
-123.1866952,40.5531994,Hayfork Elementary School,school
-123.1708614,40.551533,Hayfork High School,school
-123.0566958,40.7276436,Junction City Elementary School,school
-122.9365372,40.7322935,Weaverville Elementary School,school
-123.4794863,40.8090267,Burnt Ranch Elementary School,school
-122.2323193,40.175903,Academy of Our Lady of Mercy,school
-122.2394411,40.1698775,Jackson Heights Elementary School,school
-122.2305521,40.1740443,Mercy High School,school
-122.2372185,40.156822,Metteer Elementary School,school
-122.1919115,37.7610397,East Side Center for Redirection,school
-122.2336783,37.8229051,Millennium Alternate High School,school
-122.1649884,39.9209906,Centennial Continuation High School,school
-122.5536101,39.8857105,Elkins Elementary School,school
-122.094433,40.0201573,Los Molinos Elementary School,school
-121.8669345,40.4323791,Manton Elementary School,school
-121.5966471,40.3457143,Mineral Elementary School,school
-121.9133231,40.335435,Plum Valley Elementary School,school
-122.1741564,39.9740458,Richfield Elementary School,school
-122.0533189,39.9348804,Vina Elementary School,school
-122.1412259,37.7461632,East Bay Innovation Academy,school
-122.034684,37.6177114,American Heritage High School,school
-122.1463541,37.6990972,Monroe Elementary School,school
-122.037462,37.549818,Newark Opportunity School,school
-122.0249616,37.6041009,Our Lady of the Rosary School,school
-122.1594102,37.7243741,Saint Leander School,school
-122.1954248,37.7644647,Saint Bernards School,school
-122.2144122,37.8138162,Corpus Christi School,school
-122.231635,37.8371489,Saint Theresa School,school
-122.2083009,37.7924278,Shiloh Christian Academy,school
-122.2110762,37.8186188,Zion Lutheran School,school
-118.480519,34.0050738,Ocean Park Child Care Center,school
-120.662173,40.4065618,Diamond View Middle School,school
-120.1407632,40.1429586,Herlong School,school
-120.5327231,40.3032309,Janesville Elementary School,school
-120.476061,41.0521189,Madeline School,school
-120.6632591,40.4338834,Meadow View School,school
-120.382441,40.3826772,Shaffer Elementary School,school
-117.73839,34.0616774,Pomona Junior College,school
-120.3785447,39.822402,Beckwourth School,school
-120.4771593,39.8179565,C Roy Carmichael Elementary School,school
-120.4652143,39.8032345,Feather River Middle School,school
-120.9449562,40.1410015,Greenville Elementary School,school
-120.9449562,40.1398904,Greenville Junior-Senior High School,school
-120.9496785,40.1412793,Indian Valley High School,school
-120.9852318,39.6807257,La Porte School,school
-121.0607909,39.9304458,Meadow Valley School,school
-120.4660476,39.8029567,Portola Elementary School,school
-120.4666032,39.80129,Portola Junior-Senior High School,school
-120.8418974,40.0748921,Taylorsville Elementary School,school
-120.9496785,40.1412793,Wolf Creek Middle School,school
-122.2871916,37.9679789,Delta Continuation High School,school
-122.361055,37.9354262,J C Hawkins Christian Academy,school
-122.3299704,37.9249246,Kappa Continuation High School,school
-122.3357485,37.9690344,Middle College High School,school
-122.3521931,37.9382575,Mount Olive Lutheran School,school
-122.3463597,37.952146,Omega Continuation High School,school
-122.2877392,37.9887524,Our Savior Pre-School,school
-122.3430262,37.9279801,Pullman Child Care Center,school
-122.3219146,37.9468683,Saint Davids School,school
-122.3608044,37.9332577,Saint Marks School,school
-122.2863583,37.9902005,Sigma Continuation High School,school
-122.3119144,37.9368686,Tehiyah Day School,school
-122.3469152,37.9471462,Vista Christian School,school
-122.3134153,37.9258476,Summit Public Schools: K2,school
-121.8146783,38.0151989,Antioch Adult and Community Education Center,school
-121.800511,37.9960328,Belshaw Elementary School,school
-121.5999512,37.9013137,Discovery Bay Elementary School,school
-121.7999555,37.9935329,Hilltop Christian School,school
-121.6610639,37.9685339,Knightsen Elementary School,school
-121.8168868,38.0171451,Prospects High School,school
-122.4314068,41.4573708,Butteville Union Elementary School,school
-122.2763975,41.2101533,Dunsmuir High School,school
-123.327551,41.2592984,Forks Elementary School,school
-122.5239108,41.5204238,Gazelle Elementary School,school
-123.378118,41.7951305,Happy Camp High School,school
-122.388074,41.71209,Little Shasta Elementary School,school
-121.4786027,41.9551552,Tulelake Middle School,school
-121.8755132,37.9951995,,school
-121.8863473,38.0276984,Pittsburg Adult Education Center,school
-121.9705165,38.0354759,Shore Acres Elementary School,school
-122.1003427,37.1003554,Blake Hammond Manor School,school
-122.1038532,37.9865888,Bianchi School,school
-122.0791302,37.922146,Contra Costa Christian High School,school
-122.1354171,38.0191352,George Gordon Education Center,school
-122.0960775,38.0082046,Vine Hill School,school
-120.176056,41.5329495,Surprise Valley Elementary School,school
-122.084428,39.7976588,Capay Joint Union Elementary School,school
-122.5412409,39.6072147,Elk Creek Elementary School,school
-122.5388821,39.6071018,Elk Creek Junior-Senior High School,school
-122.6405289,38.2323042,Lincoln Primary School,school
-122.0110861,39.405997,Princeton Elementary School,school
-122.0116417,39.4009971,Princeton Junior-Senior High School,school
-122.1591411,39.1526693,Williams Elementary School,school
-122.1571967,39.1560025,Williams High School,school
-122.1571967,39.155447,Williams Middle School,school
-122.0160842,39.2101679,Yuba College-Colusa Center,school
-121.5285661,38.4171318,Clarksburg Elementary School,school
-121.7755192,38.6682381,Douglass Junior High School,school
-121.7205193,38.7982349,Science and Technology Academy at Knights Landing (SciTech),school
-121.9710801,38.6793483,Madison Community High School,school
-121.808298,38.7318481,Cache Creek High School,school
-121.5316229,38.5771276,West Sacramento School for Independent Study,school
-121.7513594,39.1685024,Butte View High School,school
-121.6252441,39.1237812,Holy Angel School,school
-121.6524699,39.2748899,Live Oak Middle School,school
-121.65497,39.2762788,Live Oak Unified Alternative Education Center,school
-121.9130264,39.1432254,Meridian Elementary School,school
-121.6791357,39.1871134,Nuestro Elementary School,school
-121.7024642,38.8712877,Robbins Elementary School,school
-121.7544149,39.1660025,Sutter High School,school
-121.6649679,39.1523918,Tierra Buena Elementary School,school
-121.65497,39.2762788,Valley Oak Continuation High School,school
-121.2094518,39.3731546,Dobbins Elementary School,school
-121.4144083,39.3037795,Foothill Elementary School,school
-121.4171863,39.3110016,Loma Rica Elementary School,school
-121.3041259,39.2093375,Rose Bar School,school
-121.5552405,39.0507267,Arboga Elementary School,school
-121.5927436,39.1426699,Covillaud Elementary School,school
-121.3344019,39.1040609,Far West Elementary School,school
-121.3344019,39.1023942,Lone Tree Elementary School,school
-123.1158366,38.4507475,Jenner School,school
-120.8588441,39.1086404,Iowa Hill School,school
-120.9782763,39.0448967,Weimar Hills Junior High School,school
-121.2799502,38.7526791,Adelante High School,school
-121.2852301,38.9018425,Carlin C Coppin Elementary School,school
-121.1080026,38.9507309,Chana High School,school
-120.1438002,39.0729629,Fleur Du Lac School,school
-121.2999525,38.8876761,Glen Edwards Elementary School,school
-121.2999525,38.8885094,Glen Edwards Middle School,school
-121.2977303,38.8943426,Lincoln High School,school
-121.373567,38.9826735,Sheridan Elementary School,school
-122.1363541,37.8888138,Temple Isaiah of Contra Costa County jewish day school,school
-121.9941278,37.966589,Kings Valley Christian School,school
-121.9844052,37.9746443,Tabernacle Baptist School,school
-117.7855363,34.1107296,Calvary Baptist School,school
-117.8086703,34.1180641,Chaparral High School,school
-117.8239486,34.0980647,San Dimas High School,school
-121.7313676,39.9265496,Cohasset Elementary School,school
-121.6738652,39.8826609,Forest Ranch Elementary School,school
-121.5308054,39.9112717,Horace Brakebill Elementary School,school
-121.6133088,39.7509368,Paradise Junior High School,school
-121.6004797,39.8128222,Pine Ridge Elementary School,school
-121.4077425,39.3904447,Bangor Elementary School,school
-121.7030789,39.4156682,Biggs Elementary School,school
-121.8045664,39.6480688,Durham High School,school
-121.8027371,39.6471988,Durham Intermediate School,school
-121.2638507,39.5937763,Feather Falls Elementary School,school
-121.5346898,39.3287783,Honcut School,school
-121.5449698,39.5146085,Oroville High School,school
-121.5466358,39.436832,Palermo School,school
-121.7488646,39.4954418,Richvale Elementary School,school
-123.6333502,39.6565467,Branscomb Elementary School,school
-123.7167653,39.8645154,Leggett Valley Elementary School,school
-123.7166976,39.8650425,Leggett Valley High School,school
-123.7985609,39.4395506,Our Lady of Good Counsel School,school
-123.7980712,39.4726662,Seventh Day Adventist School,school
-123.5130748,39.8126533,Spy Rock Elementary School,school
-123.5952892,39.2651733,Comptche Elementary School,school
-123.6878047,38.9680466,Manchester Elementary School,school
-123.2271886,39.1889583,Mendocino College,school
-123.1044476,39.3215534,Potter Valley Elementary School,school
-123.105281,39.3212756,Potter Valley High School,school
-117.9367301,34.0291778,Workman High School,school
-118.0723534,33.8871888,Baptist Christian School,school
-118.0836778,33.9152921,Grace Christian School,school
-117.9778422,33.9827901,Los Molinos Elementary School,school
-117.9611752,33.9925122,Mesa Robles Elementary School,school
-118.0986782,33.9100145,Norwalk Brethren Elementary School,school
-118.082289,33.9247363,Pioneer Baptist School,school
-117.8536718,34.0991557,Saint Louise De Marillac School,school
-117.9156183,34.0652877,Saint Marthas School,school
-117.9592309,34.034733,Sparks Elementary School,school
-117.957842,34.0366774,Sparks Middle School,school
-117.893951,34.0830649,Tri-Community Adult School,school
-118.41222,33.9248252,El Segundo Unified School District Office & Arena High School,school
-117.9572866,34.0955642,North Park High School,school
-117.9720092,34.0522323,Nueva Vista Continuation High School,school
-118.3984094,33.9283466,Saint Johns Lutheran Child Development Center,school
-117.9911765,34.0305664,Valley Contiuation High School,school
-117.936452,33.9964011,Wedgeworth Elementary School,school
-118.1162287,33.9196579,Downey Adult School,school
-117.971176,34.1369515,Duarte High School,school
-118.1600718,34.1813947,Pasadena Christian School,school
-122.8558266,38.0985337,Inverness School,school
-117.9717313,34.0105672,Puente Hills High School,school
-118.0445116,34.0361221,South El Monte High School,school
-118.1506255,33.9739028,Bell Gardens Christian School,school
-118.1531723,33.9639553,Garfield Elementary School,school
-118.1417369,34.0205681,Eastmont Elementary School,school
-118.0939576,34.0227897,La Merced Intermediate School,school
-118.0417338,34.0572324,Miramonte Elementary School,school
-118.2895821,34.0606083,Southwestern University School of Law,school
-118.3366087,34.0694714,Whittier School of Law,school
-118.3437724,34.0951606,American Academy of Dramatic Arts,school
-118.1347428,34.1455772,Mount Sierra Career College,school
-118.160504,34.1521684,Pacific Oaks College,school
-120.2488165,39.6796268,Loyalton Elementary School,school
-120.2452053,39.6796269,Loyalton High School,school
-120.2418718,39.6768491,Loyalton Intermediate School,school
-118.5482676,34.2201126,Miller Career and Transition Center,school
-120.8249363,38.421022,Amador City School,school
-120.9427638,38.3652148,California Department of Forestry Fire Academy,school
-120.5710385,38.4324107,Pioneer Elementary School,school
-120.8518815,38.479631,Plymouth Elementary School,school
-120.839381,38.4821309,Plymouth Primary School,school
-120.8085459,38.3772163,Independence High School,school
-120.8285478,38.352969,Jackson Junior High School,school
-120.6538194,38.4132445,Pine Grove Elementary School,school
-120.8024358,38.3799124,Seventh Day Adventist School,school
-120.8107693,38.3990784,Sutter Creek Elementary School,school
-120.8013246,38.3951896,Sutter Creek Primary School,school
-118.749118,34.1522764,Indian Hills Continuation High School,school
-118.6978663,34.1630608,Lupin Hill Elementary School,school
-118.262849,33.8005733,Broad Avenue Elementary School,school
-118.3250738,33.8869596,Calvary Baptist Elementary School,school
